h3_cell,hour,day_of_week,is_weekend,is_peak_hour,total_violations,aggregated_severity,mean_latitude,mean_longitude,is_hotspot
88618925e9fffff,13,6,1,0,4,8.0,12.94020945,77.6251505,0
88618925e9fffff,14,2,0,0,3,6.0,12.937137100000001,77.62705923333333,0
88618925e9fffff,14,4,0,0,1,2.0,12.9371786,77.6271679,0
88618925e9fffff,14,5,1,0,1,2.0,12.9369582,77.6271724,0
88618925e9fffff,14,6,1,0,4,8.0,12.9371557,77.62709315000001,0
88618925ebfffff,0,0,0,0,1,2.0,12.9420963,77.6233403,0
88618925ebfffff,1,2,0,0,1,2.0,12.9421914,77.6220634,0
88618925ebfffff,1,3,0,0,3,6.0,12.939792566666668,77.61981043333333,0
88618925ebfffff,2,2,0,0,1,8.0,12.9418145,77.6216586,0
88618925ebfffff,3,1,0,0,2,4.0,12.938599100000001,77.6178051,0
88618925ebfffff,3,3,0,0,2,4.0,12.9395873,77.62007729999999,0
88618925ebfffff,3,4,0,0,2,4.0,12.942358850000002,77.6224314,0
88618925ebfffff,3,6,1,0,9,18.0,12.941998255555555,77.62086683333332,0
88618925ebfffff,4,1,0,0,19,38.0,12.938337984210527,77.62143302105264,1
88618925ebfffff,4,2,0,0,1,2.0,12.9423072,77.6223765,0
88618925ebfffff,4,3,0,0,4,8.0,12.94230875,77.62252845,0
88618925ebfffff,4,4,0,0,1,2.0,12.9421138,77.6222591,0
88618925ebfffff,4,5,1,0,1,2.0,12.9422612,77.6223209,0
88618925ebfffff,4,6,1,0,4,8.0,12.9422727,77.622468875,0
88618925ebfffff,5,0,0,0,2,12.0,12.942285349999999,77.6224312,0
88618925ebfffff,5,3,0,0,8,16.0,12.9433951375,77.6214623125,0
88618925ebfffff,5,4,0,0,1,2.0,12.9421353,77.6222905,0
88618925ebfffff,5,6,1,0,1,3.0,12.9432549,77.62193,0
88618925ebfffff,6,0,0,0,3,10.0,12.9422675,77.622292,0
88618925ebfffff,6,2,0,0,1,2.0,12.9422052,77.6224553,0
88618925ebfffff,6,4,0,0,2,4.0,12.9412271,77.6209805,0
88618925ebfffff,6,5,1,0,1,2.0,12.9422713,77.6223691,0
88618925ebfffff,6,6,1,0,1,2.0,12.9369755,77.6199293,0
88618925ebfffff,7,0,0,0,3,6.0,12.942129533333334,77.62262203333334,0
88618925ebfffff,7,5,1,0,2,4.0,12.9424178,77.6227178,0
88618925ebfffff,7,6,1,0,1,2.0,12.94508,77.6198062,0
88618925ebfffff,8,2,0,1,1,2.0,12.9433329,77.6217963,0
88618925ebfffff,8,6,1,1,1,2.0,12.9427525,77.6222983,0
88618925ebfffff,10,1,0,1,1,2.0,12.9421087,77.6221579,0
88618925ebfffff,11,1,0,1,2,4.0,12.9400023,77.62099505,0
88618925ebfffff,11,6,1,1,4,8.0,12.94222955,77.62232665,0
88618925ebfffff,12,2,0,1,2,4.0,12.94490725,77.6201226,0
88618925edfffff,3,2,0,0,1,2.0,12.94474,77.6298733,0
88618925edfffff,4,0,0,0,2,4.0,12.9479471,77.62803535,0
88618925edfffff,6,3,0,0,4,8.0,12.947063775,77.6285846,0
8861892601fffff,12,6,1,1,1,2.0,12.8390489,77.6571115,0
8861892603fffff,5,6,1,0,1,2.0,12.8406202,77.6512511,0
8861892603fffff,11,1,0,1,1,2.0,12.8407183,77.6506896,0
8861892603fffff,12,6,1,1,1,2.0,12.8403051,77.6523667,0
8861892603fffff,13,3,0,0,1,2.0,12.8406729,77.6508172,0
8861892603fffff,13,6,1,0,1,2.0,12.8405228,77.6517164,0
8861892605fffff,4,1,0,0,1,3.0,12.8453744,77.6652902,0
8861892605fffff,5,1,0,0,1,2.0,12.8403935,77.663305,0
8861892605fffff,6,1,0,0,2,4.0,12.8401761,77.66359765,0
8861892605fffff,6,2,0,0,1,2.0,12.8453338,77.665343,0
8861892605fffff,6,3,0,0,1,2.0,12.8406367,77.6632883,0
8861892605fffff,6,5,1,0,1,2.0,12.8417752,77.6646201,0
8861892605fffff,7,1,0,0,1,2.0,12.840143,77.6630551,0
8861892605fffff,7,2,0,0,2,4.0,12.8429577,77.66428955,0
8861892605fffff,8,2,0,1,1,2.0,12.8405883,77.6633052,0
8861892605fffff,10,4,0,1,1,2.0,12.8420014,77.6646585,0
8861892607fffff,3,5,1,0,1,2.0,12.8402083,77.6528433,0
8861892607fffff,6,2,0,0,1,2.0,12.8445814,77.6569231,0
8861892607fffff,12,2,0,1,1,2.0,12.8401371,77.6535269,0
8861892607fffff,12,3,0,1,2,4.0,12.8402083,77.6528433,0
8861892621fffff,1,0,0,0,1,2.0,12.855396,77.6642533,0
8861892621fffff,1,2,0,0,8,48.0,12.8550515875,77.66469795,1
8861892621fffff,2,0,0,0,5,10.0,12.85520876,77.6644809,0
8861892621fffff,3,5,1,0,1,2.0,12.8549642,77.6656482,0
8861892621fffff,4,0,0,0,2,4.0,12.855263,77.66449825,0
8861892621fffff,4,4,0,0,1,2.0,12.8548751,77.6656267,0
8861892621fffff,5,3,0,0,1,3.0,12.8603524,77.6600473,0
8861892621fffff,7,0,0,0,1,2.0,12.855183,77.665293,0
8861892621fffff,7,2,0,0,1,2.0,12.8550151,77.6645649,0
8861892621fffff,7,3,0,0,1,2.0,12.8549077,77.664862,0
8861892621fffff,7,6,1,0,1,2.0,12.8561896,77.6646289,0
8861892621fffff,8,1,0,1,13,78.0,12.855152007692308,77.66486550769231,1
8861892621fffff,10,5,1,1,1,2.0,12.854684,77.6649466,0
8861892621fffff,11,1,0,1,3,18.0,12.854919433333334,77.6649809,0
8861892621fffff,11,3,0,1,5,30.0,12.85523194,77.66451068,1
8861892621fffff,12,4,0,1,1,2.0,12.8610562,77.6604473,0
8861892621fffff,12,6,1,1,1,2.0,12.8548632,77.6655121,0
8861892621fffff,13,1,0,0,1,10.0,12.8562268,77.6637836,0
8861892621fffff,15,3,0,0,5,46.0,12.85602022,77.66394077999999,1
8861892627fffff,2,4,0,0,2,4.0,12.869423600000001,77.6600514,0
8861892627fffff,4,5,1,0,1,2.0,12.865325,77.6564109,0
8861892627fffff,4,6,1,0,2,4.0,12.8609919,77.6600455,0
8861892627fffff,5,5,1,0,1,2.0,12.8689923,77.6603736,0
8861892627fffff,6,4,0,0,1,2.0,12.8654396,77.6563843,0
8861892627fffff,6,5,1,0,1,2.0,12.8652525,77.6566244,0
886189262bfffff,10,1,0,1,7,14.0,12.854381942857144,77.66213342857142,0
886189262bfffff,10,5,1,1,10,20.0,12.85433452,77.66210193,1
886189262bfffff,11,2,0,1,10,20.0,12.85427237,77.66212067000001,1
886189262bfffff,11,3,0,1,1,2.0,12.85073,77.6575533,0
886189262bfffff,11,5,1,1,10,20.0,12.85108189,77.65743658,1
886189262bfffff,12,2,0,1,36,72.0,12.850861116666668,77.65745928888889,1
886189262bfffff,16,5,1,1,2,4.0,12.8543217,77.6620577,0
886189262dfffff,4,6,1,0,2,4.0,12.86074125,77.6747497,0
886189262dfffff,6,6,1,0,1,2.0,12.8611217,77.674416,0
886189262dfffff,9,6,1,1,1,2.0,12.8609553,77.6748423,0
8861892635fffff,6,3,0,0,1,2.0,12.8599093,77.6477651,0
8861892635fffff,8,0,0,1,1,2.0,12.8597482,77.6475487,0
8861892639fffff,0,0,0,0,1,6.0,12.8428627,77.6443241,0
8861892639fffff,1,0,0,0,1,3.0,12.8422906,77.6442199,0
8861892639fffff,1,3,0,0,1,2.0,12.8436035,77.6442163,0
8861892639fffff,1,4,0,0,4,8.0,12.84056815,77.6441471,0
8861892639fffff,1,5,1,0,1,2.0,12.8435166,77.6445213,0
8861892639fffff,2,1,0,0,4,8.0,12.8422991,77.64519357500001,0
8861892639fffff,2,2,0,0,4,8.0,12.842468499999999,77.644127075,0
8861892639fffff,2,3,0,0,1,2.0,12.8410126,77.6507351,0
8861892639fffff,2,4,0,0,6,12.0,12.841435249999998,77.64413611666667,0
8861892639fffff,2,5,1,0,2,4.0,12.84150815,77.6441371,0
8861892639fffff,2,6,1,0,4,8.0,12.84195895,77.64425445,0
8861892639fffff,3,3,0,0,1,2.0,12.8415686,77.6445166,0
8861892639fffff,3,4,0,0,6,12.0,12.842094733333333,77.64536478333333,0
8861892639fffff,3,5,1,0,5,10.0,12.842449060000002,77.6460845,0
8861892639fffff,4,0,0,0,1,6.0,12.8432047,77.6437396,0
8861892639fffff,4,3,0,0,3,6.0,12.841705533333334,77.64490243333334,0
8861892639fffff,4,4,0,0,5,10.0,12.841716299999998,77.6465755,0
8861892639fffff,4,6,1,0,14,28.0,12.841598007142858,77.64725759285714,1
8861892639fffff,5,1,0,0,5,10.0,12.84159742,77.64836998,0
8861892639fffff,5,3,0,0,1,2.0,12.8430777,77.6443165,0
8861892639fffff,5,4,0,0,2,4.0,12.8415874,77.644669,0
8861892639fffff,5,5,1,0,2,4.0,12.840891800000001,77.65017155000001,0
8861892639fffff,5,6,1,0,18,36.0,12.841936822222221,77.64569974444444,1
8861892639fffff,6,0,0,0,1,2.0,12.8436137,77.6441026,0
8861892639fffff,6,1,0,0,1,2.0,12.8418692,77.6464204,0
8861892639fffff,6,2,0,0,1,2.0,12.8418895,77.6456134,0
8861892639fffff,6,3,0,0,9,18.0,12.842413788888889,77.64548288888889,0
8861892639fffff,6,5,1,0,3,6.0,12.841338466666665,77.64838723333332,0
8861892639fffff,6,6,1,0,11,22.0,12.841824109090908,77.6457393,1
8861892639fffff,7,1,0,0,7,14.0,12.841657014285715,77.64714690000001,0
8861892639fffff,7,2,0,0,1,2.0,12.846469,77.6477806,0
8861892639fffff,7,3,0,0,3,6.0,12.8424073,77.6442826,0
8861892639fffff,7,4,0,0,1,2.0,12.8416294,77.6448425,0
8861892639fffff,7,6,1,0,16,36.0,12.8419081125,77.645584825,1
8861892639fffff,8,2,0,1,2,4.0,12.84389315,77.64606105,0
8861892639fffff,8,3,0,1,2,4.0,12.84223355,77.6449603,0
8861892639fffff,8,4,0,1,2,4.0,12.84258955,77.64437655,0
8861892639fffff,8,6,1,1,6,12.0,12.8418224,77.64586121666666,0
8861892639fffff,9,1,0,1,3,6.0,12.842983533333333,77.64447816666666,0
8861892639fffff,9,2,0,1,2,4.0,12.8415827,77.6444652,0
8861892639fffff,9,3,0,1,1,2.0,12.8416008,77.6451415,0
8861892639fffff,9,6,1,1,5,10.0,12.841866640000001,77.64558606,0
8861892639fffff,10,0,0,1,6,12.0,12.842584516666667,77.64592446666667,0
8861892639fffff,10,3,0,1,3,6.0,12.841889033333333,77.64607946666668,0
8861892639fffff,10,4,0,1,1,2.0,12.8434961,77.644281,0
8861892639fffff,10,6,1,1,17,35.0,12.841866223529411,77.64546303529411,1
8861892639fffff,11,0,0,1,21,42.0,12.841655976190477,77.64715273333334,1
8861892639fffff,11,1,0,1,6,16.0,12.841526233333333,77.64771865,0
8861892639fffff,11,2,0,1,6,12.0,12.84177435,77.64495605,0
8861892639fffff,11,3,0,1,2,4.0,12.84186325,77.64672065,0
8861892639fffff,11,5,1,1,1,2.0,12.8418439,77.6441528,0
8861892639fffff,11,6,1,1,17,34.0,12.841723876470589,77.64655097058824,1
8861892639fffff,12,0,0,1,14,33.0,12.842169507142858,77.64505182142857,1
8861892639fffff,12,1,0,1,20,40.0,12.841600449999998,77.647089505,1
8861892639fffff,12,2,0,1,18,36.0,12.841843183333333,77.64569902777778,1
8861892639fffff,12,3,0,1,16,32.0,12.8418943,77.645687625,1
8861892639fffff,12,4,0,1,5,18.0,12.841720320000002,77.64663944,0
8861892639fffff,12,5,1,1,29,58.0,12.841860472413792,77.64619859655173,1
8861892639fffff,12,6,1,1,37,74.0,12.841840275675676,77.6458042891892,1
8861892639fffff,13,0,0,0,32,66.0,12.842288278125,77.645233328125,1
8861892639fffff,13,1,0,0,27,54.0,12.841936914814815,77.64604475185186,1
8861892639fffff,13,2,0,0,29,63.0,12.842038786206897,77.64548190689656,1
8861892639fffff,13,3,0,0,5,10.0,12.84196784,77.64638032,0
8861892639fffff,13,4,0,0,4,8.0,12.841737225,77.64496035,0
8861892639fffff,13,5,1,0,18,36.0,12.841500722222221,77.64741956666666,1
8861892639fffff,13,6,1,0,16,32.0,12.8418196875,77.6458073625,1
8861892639fffff,14,0,0,0,1,2.0,12.8438487,77.6453417,0
8861892639fffff,14,1,0,0,3,6.0,12.842418933333335,77.6447909,0
8861892639fffff,14,2,0,0,2,8.0,12.84252925,77.64457845,0
8861892639fffff,14,3,0,0,1,2.0,12.8425808,77.6442474,0
8861892639fffff,14,6,1,0,17,47.0,12.842245199999999,77.6445493882353,1
8861892639fffff,15,6,1,0,1,2.0,12.8426481,77.6441891,0
886189263bfffff,5,4,0,0,1,2.0,12.8428362,77.6418669,0
886189263bfffff,6,0,0,0,1,2.0,12.8433688,77.6386788,0
886189263bfffff,6,6,1,0,1,2.0,12.8427944,77.6417728,0
886189263bfffff,14,1,0,0,1,2.0,12.8427925,77.6420013,0
8861892645fffff,2,1,0,0,3,24.0,12.829644299999998,77.68156646666667,1
8861892645fffff,2,3,0,0,4,34.0,12.829545725,77.68158869999999,1
8861892645fffff,2,4,0,0,2,13.0,12.82828265,77.68205705,0
8861892645fffff,3,3,0,0,6,45.0,12.827851916666667,77.68202563333334,1
8861892645fffff,3,4,0,0,4,37.0,12.82680015,77.68231175,1
8861892645fffff,3,5,1,0,1,5.0,12.8282939,77.6821446,0
8861892645fffff,7,4,0,0,1,6.0,12.8312231,77.6812859,0
886189264dfffff,3,3,0,0,2,21.0,12.82488015,77.6838213,1
886189264dfffff,3,4,0,0,10,66.0,12.82004652,77.68767434,1
886189264dfffff,3,5,1,0,1,6.0,12.8199388,77.687831,0
886189264dfffff,4,2,0,0,1,8.0,12.819943,77.6876822,0
886189264dfffff,5,3,0,0,1,3.0,12.8193569,77.6878765,0
886189264dfffff,5,6,1,0,1,3.0,12.8195133,77.687975,0
886189264dfffff,6,3,0,0,1,3.0,12.8192263,77.6879476,0
886189264dfffff,7,4,0,0,11,66.0,12.823112863636362,77.68548224545454,1
886189264dfffff,7,5,1,0,2,20.0,12.820362800000002,77.68805875,1
886189264dfffff,8,1,0,1,1,10.0,12.8189993,77.6883562,0
886189264dfffff,8,5,1,1,1,9.0,12.818974,77.6880588,0
886189264dfffff,10,0,0,1,1,3.0,12.8213381,77.6874782,0
886189264dfffff,11,0,0,1,2,6.0,12.81928035,77.68800035000001,0
886189264dfffff,11,1,0,1,1,8.0,12.8194566,77.68805,0
886189264dfffff,11,4,0,1,1,3.0,12.8193395,77.6878933,0
886189264dfffff,11,5,1,1,1,12.0,12.8193512,77.6885063,0
886189264dfffff,12,1,0,1,2,12.0,12.82111205,77.68707195,0
886189264dfffff,12,4,0,1,2,20.0,12.8205381,77.6872034,1
886189264dfffff,13,4,0,0,2,20.0,12.820561349999998,77.6871777,1
8861892661fffff,7,3,0,0,2,4.0,12.84095915,77.676565,0
8861892661fffff,11,3,0,1,1,2.0,12.8457393,77.6809993,0
8861892661fffff,14,3,0,0,2,6.0,12.8409211,77.6767759,0
8861892663fffff,1,2,0,0,2,4.0,12.8414563,77.6762643,0
8861892663fffff,1,4,0,0,1,2.0,12.8429249,77.6744558,0
8861892663fffff,2,3,0,0,1,2.0,12.8466413,77.6721896,0
8861892663fffff,2,5,1,0,2,4.0,12.846816400000002,77.6721414,0
8861892663fffff,7,3,0,0,4,8.0,12.84108645,77.67649415,0
8861892663fffff,8,1,0,1,5,26.0,12.8413218,77.6757687,1
8861892663fffff,10,0,0,1,1,6.0,12.8408728,77.6758116,0
8861892663fffff,10,4,0,1,3,6.0,12.8417873,77.6759521,0
8861892663fffff,10,6,1,1,1,2.0,12.8426017,77.6745718,0
8861892663fffff,11,3,0,1,1,2.0,12.84638181685114,77.67216101288795,0
8861892663fffff,12,0,0,1,1,2.0,12.8426277,77.6745619,0
8861892663fffff,12,4,0,1,9,18.0,12.841321955555555,77.67633134444445,0
8861892663fffff,16,5,1,1,5,26.0,12.84115682,77.67625024,1
886189266bfffff,0,6,1,0,1,2.0,12.840205,77.6770533,0
886189266bfffff,2,2,0,0,2,12.0,12.84070325,77.67675750000001,0
886189266bfffff,2,3,0,0,1,12.0,12.8402046,77.6770286,0
886189266bfffff,3,1,0,0,1,3.0,12.8357382,77.67909,0
886189266bfffff,3,3,0,0,4,10.0,12.83783935,77.67829284999999,0
886189266bfffff,3,5,1,0,1,3.0,12.8359425,77.6791749,0
886189266bfffff,4,1,0,0,1,3.0,12.8359018,77.6790163,0
886189266bfffff,4,2,0,0,2,6.0,12.83591395,77.67901495,0
886189266bfffff,4,3,0,0,1,2.0,12.8397744,77.6772874,0
886189266bfffff,4,5,1,0,35,70.0,12.838863265714286,77.67791271428571,1
886189266bfffff,5,5,1,0,4,8.0,12.8403367,77.6773,0
886189266bfffff,7,3,0,0,2,10.0,12.840695235255712,77.67666232905061,0
886189266bfffff,7,6,1,0,1,2.0,12.840215,77.67706,0
886189266bfffff,8,5,1,1,1,2.0,12.840235,77.6770733,0
886189266bfffff,9,0,0,1,3,6.0,12.839686733333332,77.67697873333333,0
886189266bfffff,9,3,0,1,3,18.0,12.840794166666667,77.6766475,0
886189266bfffff,10,2,0,1,1,3.0,12.8358959,77.6789935,0
886189266bfffff,11,5,1,1,2,6.0,12.8356207,77.6791272,0
886189266bfffff,11,6,1,1,1,3.0,12.8357471,77.6792225,0
886189266bfffff,12,3,0,1,1,3.0,12.8356033,77.6791114,0
886189266bfffff,12,4,0,1,2,5.0,12.83776965,77.67815709999999,0
886189266bfffff,13,3,0,0,1,3.0,12.8354544,77.680127,0
886189266bfffff,13,4,0,0,7,14.0,12.840219657142857,77.67711224285713,0
886189266bfffff,14,3,0,0,13,57.0,12.8407579,77.67671154615385,1
886189266bfffff,15,1,0,0,1,2.0,12.840175,77.6770633,0
886189266bfffff,15,6,1,0,1,2.0,12.8407692,77.6764915,0
886189266bfffff,16,5,1,1,6,42.0,12.840600243009424,77.67667986565434,1
886189266bfffff,17,5,1,1,3,6.0,12.840573066666666,77.67679133333333,0
886189266dfffff,3,3,0,0,1,5.0,12.8428645,77.6872822,0
886189266dfffff,6,3,0,0,1,2.0,12.8419691,77.6861429,0
88618926b1fffff,3,2,0,0,1,2.0,12.851203,77.5880388,0
88618926b1fffff,8,3,0,1,1,2.0,12.8506138,77.5880371,0
88618926b1fffff,12,3,0,1,1,2.0,12.85117,77.5878066,0
88618926b5fffff,2,3,0,0,2,4.0,12.86054165,77.58984415,0
88618926b5fffff,3,3,0,0,4,8.0,12.857985249999999,77.589219825,0
88618926b5fffff,3,5,1,0,1,2.0,12.8580255,77.5891283,0
88618926b5fffff,4,5,1,0,2,4.0,12.8552296,77.5885077,0
88618926b5fffff,6,3,0,0,1,2.0,12.8588839,77.5896322,0
88618926b5fffff,7,0,0,0,2,4.0,12.8551826,77.58866155000001,0
88618926b5fffff,7,6,1,0,1,2.0,12.8580119,77.5890586,0
88618926b5fffff,8,3,0,1,1,2.0,12.8539384,77.5885069,0
88618926b5fffff,9,1,0,1,3,6.0,12.857425233333332,77.58905643333334,0
88618926b5fffff,9,4,0,1,1,2.0,12.8573506,77.5888515,0
88618926b5fffff,10,3,0,1,1,2.0,12.8575878,77.5889982,0
88618926b5fffff,11,1,0,1,2,4.0,12.8573545,77.589011,0
88618926b5fffff,13,6,1,0,3,6.0,12.8612621,77.59001186666667,0
88618926b9fffff,13,6,1,0,1,11.0,12.8458396,77.5879195,0
88618926bdfffff,1,6,1,0,2,8.0,12.8527654,77.58860885,0
88618926bdfffff,8,3,0,1,1,2.0,12.8539036,77.5887792,0
88618926bdfffff,12,5,1,1,1,2.0,12.8506925,77.5882801,0
8861892711fffff,4,4,0,0,1,2.0,12.8781824,77.671873,0
8861892711fffff,5,2,0,0,1,2.0,12.8795068,77.6720977,0
8861892711fffff,11,2,0,1,3,6.0,12.878324533333332,77.67200983333333,0
8861892715fffff,3,0,0,0,4,24.0,12.8890614,77.6713521,1
8861892715fffff,5,4,0,0,1,8.0,12.8898745,77.6692529,0
8861892715fffff,6,5,1,0,2,4.0,12.889869000000001,77.669248,0
8861892717fffff,3,4,0,0,1,2.0,12.8910162,77.6678388,0
8861892717fffff,5,5,1,0,1,2.0,12.8900757,77.6688353,0
8861892719fffff,2,2,0,0,1,2.0,12.8758421,77.6713545,0
8861892719fffff,4,0,0,0,1,8.0,12.8759298,77.6712681,0
8861892719fffff,4,3,0,0,2,12.0,12.87584055,77.67146345,0
8861892719fffff,4,4,0,0,1,2.0,12.8759834,77.6713097,0
8861892719fffff,6,1,0,0,2,4.0,12.8758868,77.67140085,0
8861892719fffff,8,1,0,1,1,2.0,12.8759731,77.6713292,0
8861892719fffff,9,1,0,1,1,2.0,12.87588,77.6714289,0
8861892719fffff,10,1,0,1,1,2.0,12.8758739,77.6714192,0
8861892719fffff,10,3,0,1,3,6.0,12.875914033333332,77.67136323333334,0
8861892719fffff,11,1,0,1,2,4.0,12.8758678,77.6714471,0
8861892719fffff,11,3,0,1,1,2.0,12.8759016,77.6713255,0
8861892719fffff,11,4,0,1,2,4.0,12.87551135,77.6705666,0
8861892719fffff,12,1,0,1,1,2.0,12.8750418,77.6698483,0
8861892719fffff,12,3,0,1,1,2.0,12.8759016,77.6713255,0
8861892719fffff,13,3,0,0,1,2.0,12.8755125,77.6706273,0
8861892719fffff,14,4,0,0,1,6.0,12.8756175,77.6711234,0
886189271dfffff,11,1,0,1,1,2.0,12.8817929,77.6731186,0
8861892721fffff,4,5,1,0,3,6.0,12.907278933333336,77.69461076666666,0
8861892721fffff,4,6,1,0,1,2.0,12.9084872,77.6920985,0
8861892721fffff,6,6,1,0,3,6.0,12.907034766666667,77.69574883333333,0
8861892721fffff,7,2,0,0,17,34.0,12.9069815,77.69628232352942,1
8861892721fffff,8,2,0,1,1,2.0,12.9069972,77.6964434,0
8861892721fffff,8,3,0,1,6,12.0,12.907043816666667,77.69589813333333,0
8861892721fffff,8,6,1,1,8,16.0,12.907016662499998,77.6961264875,0
8861892721fffff,9,3,0,1,1,2.0,12.9082668,77.6919634,0
8861892721fffff,11,2,0,1,3,6.0,12.907123066666665,77.69580196666666,0
8861892721fffff,11,3,0,1,5,10.0,12.907084860000001,77.69588386000001,0
8861892721fffff,13,2,0,0,1,2.0,12.9071281,77.6962677,0
8861892721fffff,15,4,0,0,1,2.0,12.9085933,77.6908383,0
8861892723fffff,2,2,0,0,1,2.0,12.9115153,77.6823365,0
8861892723fffff,2,4,0,0,1,2.0,12.9103567,77.6857717,0
8861892723fffff,3,1,0,0,1,2.0,12.9102283,77.6860367,0
8861892723fffff,3,2,0,0,5,10.0,12.910812340000001,77.68435732,0
8861892723fffff,3,3,0,0,2,4.0,12.910264999999999,77.6858992,0
8861892723fffff,3,5,1,0,1,2.0,12.911035,77.6840767,0
8861892723fffff,3,6,1,0,1,2.0,12.9116333,77.6821617,0
8861892723fffff,4,0,0,0,1,2.0,12.9114557,77.6825449,0
8861892723fffff,4,2,0,0,2,4.0,12.910315,77.6858175,0
8861892723fffff,4,5,1,0,3,6.0,12.910747533333334,77.6849145,0
8861892723fffff,5,1,0,0,2,4.0,12.910033349999999,77.68655085,0
8861892723fffff,5,2,0,0,1,2.0,12.91135,77.682665,0
8861892723fffff,5,3,0,0,2,4.0,12.9097667,77.6872567,0
8861892723fffff,6,6,1,0,1,2.0,12.9104101,77.6855998,0
8861892723fffff,7,0,0,0,8,16.0,12.910398387499999,77.6856767125,0
8861892723fffff,7,3,0,0,3,6.0,12.910386466666667,77.6855488,0
8861892723fffff,7,4,0,0,1,2.0,12.9105526,77.6856495,0
8861892723fffff,8,0,0,1,2,4.0,12.91057715,77.68510045,0
8861892723fffff,8,6,1,1,1,2.0,12.9100154,77.6857419,0
8861892723fffff,9,0,0,1,3,6.0,12.910811366666666,77.6837816,0
8861892723fffff,9,2,0,1,2,4.0,12.90911835,77.68893750000001,0
8861892723fffff,9,5,1,1,8,16.0,12.9116590375,77.68266485,0
8861892723fffff,9,6,1,1,1,2.0,12.9094357,77.6873477,0
8861892723fffff,10,0,0,1,4,26.0,12.9099392,77.686682025,1
8861892723fffff,10,1,0,1,1,2.0,12.91124,77.68287,0
8861892723fffff,10,6,1,1,11,22.0,12.909771963636365,77.6871969,1
8861892723fffff,11,5,1,1,2,4.0,12.911050849999999,77.68368085,0
8861892723fffff,11,6,1,1,5,10.0,12.910526479999998,77.68509256,0
8861892723fffff,12,6,1,1,2,4.0,12.9105749,77.68470365,0
8861892723fffff,13,0,0,0,1,2.0,12.9103162,77.6857308,0
8861892723fffff,13,6,1,0,1,2.0,12.9099842,77.6862455,0
8861892723fffff,14,4,0,0,1,2.0,12.9108945,77.6838438,0
8861892725fffff,2,4,0,0,1,2.0,12.9153593,77.6986989,0
8861892725fffff,3,4,0,0,1,2.0,12.9153392,77.6986652,0
8861892725fffff,7,5,1,0,1,2.0,12.9155313,77.6986434,0
8861892725fffff,8,1,0,1,1,3.0,12.9154581,77.6987077,0
8861892725fffff,9,5,1,1,1,2.0,12.9153985,77.6985342,0
8861892725fffff,11,6,1,1,1,2.0,12.9166487,77.6990371,0
8861892725fffff,12,5,1,1,1,2.0,12.9154097,77.6987498,0
8861892725fffff,12,6,1,1,2,4.0,12.915586900000001,77.69847565,0
8861892725fffff,13,5,1,0,1,2.0,12.915584,77.6987527,0
8861892725fffff,13,6,1,0,1,2.0,12.9154016,77.6988633,0
8861892727fffff,3,1,0,0,1,2.0,12.9176944,77.688634,0
8861892727fffff,10,2,0,1,1,2.0,12.9175167,77.6881819,0
8861892729fffff,1,4,0,0,1,2.0,12.9044672,77.702107,0
8861892729fffff,2,6,1,0,3,6.0,12.906763110275223,77.69724402576685,0
8861892729fffff,4,6,1,0,5,10.0,12.906763110275225,77.69724402576685,0
8861892729fffff,6,6,1,0,2,4.0,12.90658825,77.69731,0
8861892729fffff,7,2,0,0,19,38.0,12.906717342105264,77.69696986315789,1
8861892729fffff,8,2,0,1,1,2.0,12.9065616,77.6974208,0
8861892729fffff,8,3,0,1,6,12.0,12.904452483333335,77.70208993333334,0
8861892729fffff,8,6,1,1,4,8.0,12.906633025,77.69698782500001,0
8861892729fffff,9,2,0,1,1,2.0,12.9067292,77.6974976,0
8861892729fffff,9,3,0,1,1,2.0,12.9065739,77.6977024,0
8861892729fffff,10,2,0,1,1,2.0,12.9064621,77.6978878,0
8861892729fffff,10,4,0,1,1,2.0,12.9062124,77.6978008,0
8861892729fffff,11,1,0,1,1,2.0,12.904472521293686,77.70214911550283,0
8861892729fffff,11,2,0,1,2,4.0,12.90648515,77.6974482,0
8861892729fffff,11,3,0,1,5,10.0,12.90543006,77.70018295999999,0
8861892729fffff,11,4,0,1,3,6.0,12.906150199999999,77.69774593333334,0
8861892729fffff,11,6,1,1,1,2.0,12.9066346,77.6975738,0
8861892729fffff,12,4,0,1,1,2.0,12.9066406,77.6977632,0
8861892729fffff,13,0,0,0,2,4.0,12.9064045,77.69790565,0
8861892729fffff,13,2,0,0,1,2.0,12.9066936,77.6967803,0
886189272bfffff,7,2,0,0,2,4.0,12.901511750000001,77.6884099,0
886189272bfffff,11,2,0,1,1,2.0,12.9014792,77.6884348,0
886189272dfffff,12,0,0,1,1,3.0,12.90915890859921,77.70451985299587,0
8861892731fffff,1,1,0,0,3,6.0,12.901533,77.67567913333333,0
8861892731fffff,1,3,0,0,2,4.0,12.899786800000001,77.67540475,0
8861892731fffff,1,4,0,0,1,2.0,12.901205,77.6755433,0
8861892731fffff,2,2,0,0,2,4.0,12.8996471,77.67541385,0
8861892731fffff,2,3,0,0,3,6.0,12.902623333333333,77.67582443333333,0
8861892731fffff,2,5,1,0,1,2.0,12.9023297,77.6756863,0
8861892731fffff,2,6,1,0,7,14.0,12.90016792857143,77.67547569999999,0
8861892731fffff,3,0,0,0,7,14.0,12.901452185714286,77.6756182,0
